                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.58897,                0.41596,                 1.0361,                0.94316,                0.83415,                0.91114,                0.77747,                 0.6056,                0.38607,                 1.0568,                0.00505,                0.00505,                0.00505
                    152,                0.58823,                0.41638,                 1.0326,                0.93803,                0.84425,                0.91158,                0.77853,                0.60482,                0.38503,                 1.0547,               0.005017,               0.005017,               0.005017
                    153,                0.59547,                0.41698,                 1.0375,                0.93666,                0.83953,                0.91081,                0.77558,                0.60646,                0.38661,                 1.0578,               0.004984,               0.004984,               0.004984
                    154,                0.57918,                0.40928,                 1.0316,                0.94534,                0.82924,                0.90986,                0.77528,                0.60826,                0.38762,                 1.0594,               0.004951,               0.004951,               0.004951
                    155,                0.58001,                0.41009,                 1.0364,                0.93093,                0.84403,                0.91208,                0.77685,                0.60781,                0.38695,                 1.0595,               0.004918,               0.004918,               0.004918
                    156,                0.58778,                0.41318,                 1.0385,                0.95685,                0.82453,                0.91178,                0.77581,                0.60779,                0.38328,                 1.0592,               0.004885,               0.004885,               0.004885
                    157,                0.58246,                0.40519,                 1.0364,                0.94305,                0.83855,                0.91367,                0.77783,                0.60583,                0.38416,                 1.0588,               0.004852,               0.004852,               0.004852
                    158,                0.58824,                0.41199,                 1.0332,                0.92795,                0.84393,                 0.9102,                0.77777,                0.60465,                0.38321,                 1.0588,               0.004819,               0.004819,               0.004819
                    159,                0.58754,                0.41305,                 1.0324,                0.92902,                0.84522,                0.91153,                 0.7766,                0.60736,                0.38042,                 1.0597,               0.004786,               0.004786,               0.004786
                    160,                0.57448,                0.40546,                 1.0314,                0.92729,                0.84862,                0.91164,                0.77705,                0.60948,                0.38005,                 1.0605,               0.004753,               0.004753,               0.004753
                    161,                0.58295,                0.40873,                   1.03,                0.92821,                0.84762,                0.91177,                0.77672,                0.60906,                0.38266,                 1.0622,                0.00472,                0.00472,                0.00472
                    162,                0.57906,                0.40401,                 1.0299,                0.94117,                0.83752,                0.91202,                0.77656,                0.60931,                 0.3824,                 1.0639,               0.004687,               0.004687,               0.004687
                    163,                 0.5789,                0.40492,                 1.0275,                0.94349,                0.83757,                0.91175,                0.77758,                0.60961,                0.38418,                 1.0626,               0.004654,               0.004654,               0.004654
                    164,                0.57854,                0.40294,                 1.0314,                0.93907,                0.84247,                0.91196,                0.77795,                0.60968,                0.38673,                 1.0617,               0.004621,               0.004621,               0.004621
                    165,                0.58781,                0.40912,                 1.0379,                0.93836,                 0.8416,                0.91136,                0.77738,                 0.6091,                0.38585,                 1.0614,               0.004588,               0.004588,               0.004588
                    166,                0.57962,                0.40365,                  1.031,                0.93469,                0.84589,                0.91034,                0.77669,                   0.61,                0.38819,                 1.0609,               0.004555,               0.004555,               0.004555
                    167,                0.58255,                0.40254,                 1.0288,                0.92898,                0.84295,                 0.9095,                0.77518,                0.60935,                0.39004,                 1.0595,               0.004522,               0.004522,               0.004522
                    168,                0.57935,                0.40742,                 1.0281,                0.93455,                  0.841,                0.91001,                0.77569,                0.60714,                0.38848,                 1.0574,               0.004489,               0.004489,               0.004489
                    169,                0.57447,                0.39826,                 1.0274,                0.93626,                0.84082,                0.90993,                0.77698,                 0.6082,                0.38789,                 1.0577,               0.004456,               0.004456,               0.004456
                    170,                 0.5773,                0.40478,                 1.0297,                0.93034,                0.84247,                0.91053,                0.77542,                0.60739,                0.38649,                 1.0565,               0.004423,               0.004423,               0.004423
                    171,                0.56832,                0.39541,                  1.027,                0.93224,                0.84138,                0.91103,                0.77594,                0.60622,                0.38472,                 1.0575,                0.00439,                0.00439,                0.00439
                    172,                0.57522,                0.39862,                 1.0263,                0.94863,                0.83111,                0.91128,                0.77779,                0.60618,                 0.3847,                 1.0579,               0.004357,               0.004357,               0.004357
                    173,                0.58362,                0.40492,                 1.0299,                0.93677,                0.84085,                0.91183,                0.77719,                0.60799,                0.38632,                 1.0585,               0.004324,               0.004324,               0.004324
                    174,                 0.5699,                0.39706,                  1.022,                0.94202,                0.83317,                0.91254,                0.77849,                0.60915,                0.38476,                 1.0591,               0.004291,               0.004291,               0.004291
                    175,                0.57573,                0.39548,                 1.0238,                0.94766,                0.82926,                0.91206,                0.77874,                 0.6091,                0.38765,                 1.0581,               0.004258,               0.004258,               0.004258
                    176,                0.57866,                0.39692,                 1.0279,                0.94603,                0.83187,                0.91244,                0.77771,                0.60796,                0.38518,                 1.0565,               0.004225,               0.004225,               0.004225
                    177,                0.57752,                 0.3977,                 1.0242,                0.94492,                0.83087,                0.91143,                0.77744,                0.60641,                0.38536,                 1.0552,               0.004192,               0.004192,               0.004192
                    178,                0.57022,                0.39297,                 1.0257,                 0.9499,                0.82828,                0.91144,                0.77702,                0.60645,                0.38637,                 1.0558,               0.004159,               0.004159,               0.004159
                    179,                 0.5745,                0.39588,                 1.0231,                0.95051,                0.82686,                0.91083,                0.77792,                0.60677,                0.38499,                 1.0563,               0.004126,               0.004126,               0.004126
                    180,                 0.5722,                0.39354,                 1.0199,                0.94663,                0.83317,                0.91111,                0.77777,                0.60764,                0.38469,                 1.0582,               0.004093,               0.004093,               0.004093
                    181,                0.57269,                0.39563,                 1.0179,                 0.9446,                0.83513,                0.91079,                0.77657,                0.60724,                0.38424,                 1.0578,                0.00406,                0.00406,                0.00406
                    182,                 0.5703,                0.39286,                 1.0232,                0.94306,                0.83268,                0.91171,                0.77813,                0.60746,                0.38558,                  1.058,               0.004027,               0.004027,               0.004027
                    183,                0.57275,                 0.3883,                 1.0182,                0.93706,                0.83759,                 0.9107,                0.77858,                0.60777,                0.38503,                 1.0577,               0.003994,               0.003994,               0.003994
                    184,                0.56541,                0.38618,                 1.0197,                0.92872,                0.84145,                0.91015,                0.77628,                0.60958,                0.38671,                 1.0577,               0.003961,               0.003961,               0.003961
                    185,                0.56789,                0.38642,                  1.018,                0.94111,                0.83659,                0.91069,                0.77608,                0.61015,                0.38708,                 1.0587,               0.003928,               0.003928,               0.003928
                    186,                0.57118,                0.38987,                 1.0239,                0.93442,                0.84345,                0.90961,                0.77743,                0.61025,                0.38609,                 1.0595,               0.003895,               0.003895,               0.003895
                    187,                0.56583,                0.38609,                 1.0127,                0.94184,                 0.8398,                0.91015,                0.77688,                0.60915,                0.38628,                 1.0587,               0.003862,               0.003862,               0.003862
                    188,                0.56287,                0.38133,                 1.0155,                0.93071,                0.84775,                0.91059,                0.77707,                0.60878,                0.38746,                 1.0588,               0.003829,               0.003829,               0.003829
                    189,                0.56379,                0.38568,                 1.0148,                 0.9303,                 0.8489,                0.91058,                0.77914,                0.60819,                0.38667,                 1.0582,               0.003796,               0.003796,               0.003796
                    190,                0.57105,                0.38953,                 1.0169,                0.92783,                 0.8491,                0.91123,                0.77725,                0.60891,                0.38756,                 1.0583,               0.003763,               0.003763,               0.003763
                    191,                0.56346,                0.38237,                 1.0145,                 0.9335,                0.84442,                0.91051,                0.77757,                0.60855,                0.38721,                  1.058,                0.00373,                0.00373,                0.00373
                    192,                0.56503,                0.38496,                 1.0166,                0.93448,                0.84247,                0.91082,                0.77739,                 0.6076,                0.38549,                 1.0575,               0.003697,               0.003697,               0.003697
                    193,                0.56714,                0.38516,                 1.0175,                 0.9417,                0.83767,                0.91117,                0.77775,                0.60813,                0.38619,                 1.0571,               0.003664,               0.003664,               0.003664
                    194,                 0.5601,                0.37557,                 1.0152,                0.93938,                0.84002,                0.91278,                0.77774,                0.60627,                0.38635,                 1.0559,               0.003631,               0.003631,               0.003631
                    195,                0.56312,                0.38102,                 1.0116,                 0.9397,                  0.841,                0.91262,                0.77842,                0.60616,                0.38609,                 1.0562,               0.003598,               0.003598,               0.003598
                    196,                  0.567,                0.38355,                 1.0158,                0.94043,                  0.841,                0.91229,                0.77879,                0.60656,                0.38774,                 1.0558,               0.003565,               0.003565,               0.003565
                    197,                0.55827,                0.37432,                 1.0117,                0.94173,                  0.841,                0.91138,                0.77831,                0.60643,                0.38744,                 1.0557,               0.003532,               0.003532,               0.003532
                    198,                0.55166,                0.36934,                  1.007,                0.93975,                0.84247,                0.91048,                0.77895,                 0.6058,                0.38667,                 1.0553,               0.003499,               0.003499,               0.003499
                    199,                0.55633,                0.37879,                  1.009,                0.93951,                0.84338,                0.91075,                0.77922,                0.60426,                0.38499,                 1.0545,               0.003466,               0.003466,               0.003466
                    200,                0.56534,                 0.3799,                 1.0151,                0.94532,                0.83659,                0.91047,                0.78049,                0.60463,                0.38387,                 1.0548,               0.003433,               0.003433,               0.003433
                    201,                0.55586,                0.37476,                 1.0149,                0.94225,                0.83809,                0.91017,                0.77989,                0.60482,                 0.3837,                 1.0543,                 0.0034,                 0.0034,                 0.0034
                    202,                 0.5554,                0.37564,                 1.0099,                0.93337,                0.84301,                0.91032,                0.78023,                0.60475,                 0.3832,                 1.0544,               0.003367,               0.003367,               0.003367
                    203,                0.55574,                0.37494,                 1.0076,                0.93302,                0.84491,                0.91036,                0.77998,                0.60432,                0.38215,                 1.0535,               0.003334,               0.003334,               0.003334
                    204,                0.56493,                0.37744,                 1.0097,                0.93313,                0.84661,                 0.9115,                0.77955,                 0.6039,                0.38213,                 1.0533,               0.003301,               0.003301,               0.003301
                    205,                0.55698,                  0.379,                  1.012,                 0.9373,                  0.841,                0.91182,                 0.7793,                 0.6039,                0.38217,                 1.0536,               0.003268,               0.003268,               0.003268
                    206,                0.55741,                0.37243,                 1.0086,                0.93489,                0.84302,                0.91143,                0.77949,                 0.6044,                0.38362,                 1.0538,               0.003235,               0.003235,               0.003235
                    207,                0.55606,                 0.3707,                 1.0088,                0.93864,                  0.841,                0.91133,                0.77952,                0.60408,                0.38311,                 1.0529,               0.003202,               0.003202,               0.003202
                    208,                0.54908,                0.36793,                 1.0098,                0.93757,                0.84492,                0.91266,                0.77902,                0.60427,                0.38452,                 1.0528,               0.003169,               0.003169,               0.003169
                    209,                0.55205,                0.37146,                 1.0081,                 0.9329,                0.84687,                0.91133,                0.77947,                0.60456,                 0.3839,                 1.0528,               0.003136,               0.003136,               0.003136
                    210,                0.55669,                0.36736,                 1.0061,                0.92928,                0.84883,                 0.9125,                0.77954,                 0.6044,                0.38429,                 1.0524,               0.003103,               0.003103,               0.003103
                    211,                0.55097,                0.36717,                  1.003,                0.93795,                 0.8431,                0.91205,                0.78014,                0.60402,                0.38406,                  1.052,                0.00307,                0.00307,                0.00307
                    212,                0.55347,                0.36963,                 1.0042,                0.93735,                0.83953,                0.91222,                0.77908,                0.60449,                0.38416,                 1.0518,               0.003037,               0.003037,               0.003037
                    213,                0.55474,                0.37149,                 1.0018,                0.94274,                0.83464,                0.91231,                0.77939,                 0.6047,                0.38422,                 1.0513,               0.003004,               0.003004,               0.003004
                    214,                0.55406,                0.36503,                 1.0037,                0.94055,                0.83595,                0.91228,                0.78009,                0.60484,                0.38414,                 1.0513,               0.002971,               0.002971,               0.002971
                    215,                0.55149,                0.36855,                 1.0047,                0.93485,                  0.841,                0.91188,                0.77978,                0.60573,                0.38574,                 1.0518,               0.002938,               0.002938,               0.002938
                    216,                0.55111,                0.36705,                 1.0008,                0.94203,                0.83481,                0.91205,                0.78023,                0.60594,                0.38555,                 1.0517,               0.002905,               0.002905,               0.002905
                    217,                0.54723,                  0.365,                 1.0013,                0.94196,                0.83757,                0.91211,                0.77914,                0.60618,                0.38616,                 1.0518,               0.002872,               0.002872,               0.002872
                    218,                0.54661,                0.36227,                0.99651,                0.94267,                0.83657,                0.91217,                0.77926,                0.60607,                0.38724,                 1.0518,               0.002839,               0.002839,               0.002839
                    219,                0.54808,                0.36445,                 1.0015,                0.94056,                0.83611,                0.91203,                0.77918,                0.60652,                0.38701,                 1.0518,               0.002806,               0.002806,               0.002806
                    220,                0.54251,                 0.3604,                 1.0003,                 0.9447,                0.83574,                0.91194,                0.77857,                0.60589,                0.38641,                 1.0512,               0.002773,               0.002773,               0.002773
                    221,                0.54754,                0.36134,                 1.0022,                0.94604,                0.83513,                0.91201,                0.77944,                0.60688,                0.38623,                 1.0526,                0.00274,                0.00274,                0.00274
                    222,                0.54648,                0.36233,                 1.0031,                0.94477,                0.83659,                0.91162,                0.77931,                0.60723,                 0.3861,                  1.053,               0.002707,               0.002707,               0.002707
                    223,                0.53965,                0.35774,                 1.0012,                0.94425,                0.83692,                0.91141,                0.77984,                0.60699,                0.38601,                 1.0532,               0.002674,               0.002674,               0.002674
                    224,                0.54463,                0.36103,                0.99938,                0.94532,                 0.8374,                 0.9114,                0.78015,                0.60649,                0.38539,                 1.0531,               0.002641,               0.002641,               0.002641
                    225,                 0.5484,                0.36271,                      1,                0.94219,                0.83806,                0.91155,                0.78044,                 0.6062,                0.38534,                  1.053,               0.002608,               0.002608,               0.002608
                    226,                0.54803,                0.35736,                0.99685,                0.94661,                0.83464,                0.91244,                0.77954,                0.60618,                0.38676,                  1.053,               0.002575,               0.002575,               0.002575
                    227,                0.54148,                0.35607,                0.99814,                0.93414,                0.84442,                0.91204,                0.77969,                0.60645,                0.38682,                 1.0528,               0.002542,               0.002542,               0.002542
                    228,                0.53581,                 0.3547,                0.99685,                0.93439,                 0.8431,                0.91189,                0.78015,                0.60625,                0.38604,                 1.0526,               0.002509,               0.002509,               0.002509
                    229,                0.54424,                0.35639,                0.99866,                0.93627,                0.84295,                0.91208,                0.78053,                0.60597,                0.38518,                 1.0523,               0.002476,               0.002476,               0.002476
                    230,                0.54865,                0.36008,                0.99947,                0.93503,                0.84486,                0.91245,                0.78097,                0.60538,                0.38512,                  1.052,               0.002443,               0.002443,               0.002443
                    231,                0.54407,                0.35688,                0.99916,                0.93521,                0.84589,                0.91259,                0.78102,                0.60525,                0.38446,                 1.0519,                0.00241,                0.00241,                0.00241
                    232,                0.53835,                0.35293,                0.99296,                0.93473,                0.84772,                0.91268,                 0.7811,                0.60527,                 0.3837,                 1.0522,               0.002377,               0.002377,               0.002377
                    233,                0.53856,                 0.3546,                0.99607,                0.93445,                0.84736,                0.91259,                0.78077,                 0.6052,                0.38292,                  1.052,               0.002344,               0.002344,               0.002344
                    234,                0.53736,                0.35058,                0.99308,                 0.9344,                0.84736,                0.91263,                 0.7808,                 0.6055,                0.38332,                  1.052,               0.002311,               0.002311,               0.002311
                    235,                0.54149,                0.35208,                0.99592,                0.93543,                0.84687,                0.91231,                0.78085,                0.60555,                0.38318,                 1.0517,               0.002278,               0.002278,               0.002278
                    236,                0.53782,                0.34799,                0.99334,                0.93371,                 0.8498,                0.91244,                0.78075,                0.60563,                0.38327,                 1.0523,               0.002245,               0.002245,               0.002245
                    237,                0.54517,                0.35857,                0.99499,                0.93369,                0.84883,                0.91204,                0.78015,                0.60563,                0.38362,                 1.0519,               0.002212,               0.002212,               0.002212
                    238,                 0.5408,                0.35264,                0.98999,                0.93369,                0.84736,                 0.9121,                0.78059,                0.60536,                0.38349,                  1.052,               0.002179,               0.002179,               0.002179
                    239,                0.53323,                0.34394,                0.99179,                0.93462,                0.84624,                0.91197,                0.77983,                0.60496,                0.38395,                 1.0519,               0.002146,               0.002146,               0.002146
                    240,                0.53997,                0.35066,                0.99494,                 0.9336,                 0.8461,                0.91188,                0.77956,                0.60512,                0.38438,                 1.0519,               0.002113,               0.002113,               0.002113
                    241,                0.54239,                0.35409,                 0.9968,                 0.9346,                0.84592,                0.91198,                0.77875,                0.60535,                0.38478,                 1.0523,                0.00208,                0.00208,                0.00208
                    242,                0.53391,                0.34809,                0.98908,                0.94102,                  0.841,                 0.9117,                 0.7791,                0.60582,                0.38481,                 1.0527,               0.002047,               0.002047,               0.002047
                    243,                0.53635,                0.34781,                0.99158,                0.93992,                0.84186,                 0.9117,                0.77893,                0.60603,                0.38442,                 1.0525,               0.002014,               0.002014,               0.002014
                    244,                0.53955,                0.34977,                0.99268,                0.94266,                0.84198,                0.91142,                0.77972,                0.60569,                0.38473,                 1.0525,               0.001981,               0.001981,               0.001981
                    245,                0.52836,                0.34446,                0.98948,                0.94188,                0.84198,                0.91086,                0.77924,                0.60621,                0.38522,                 1.0529,               0.001948,               0.001948,               0.001948
                    246,                0.53014,                0.34296,                0.99185,                0.94144,                0.84159,                0.91121,                0.78004,                0.60622,                0.38477,                  1.053,               0.001915,               0.001915,               0.001915
                    247,                0.53434,                0.34953,                0.99614,                0.94058,                0.84344,                 0.9116,                0.77933,                0.60623,                  0.386,                 1.0528,               0.001882,               0.001882,               0.001882
                    248,                0.53498,                0.34851,                0.99024,                0.94053,                0.84341,                0.91114,                0.77984,                0.60575,                0.38572,                 1.0526,               0.001849,               0.001849,               0.001849
                    249,                0.53026,                0.34059,                0.98813,                0.93954,                0.84387,                0.91079,                0.78005,                0.60584,                0.38571,                 1.0529,               0.001816,               0.001816,               0.001816
                    250,                0.53519,                 0.3448,                0.98769,                0.93813,                0.84393,                0.91061,                 0.7787,                0.60552,                0.38529,                 1.0527,               0.001783,               0.001783,               0.001783
                    251,                 0.5328,                0.34481,                0.98786,                0.93855,                0.84433,                0.91071,                0.77963,                0.60566,                0.38606,                  1.053,                0.00175,                0.00175,                0.00175
                    252,                0.52998,                0.34281,                0.98941,                0.93853,                 0.8441,                0.91096,                0.77928,                0.60602,                0.38655,                 1.0532,               0.001717,               0.001717,               0.001717
                    253,                 0.5296,                0.34059,                0.98769,                0.93849,                0.84345,                0.91071,                0.77977,                0.60637,                0.38723,                 1.0533,               0.001684,               0.001684,               0.001684
                    254,                0.52727,                0.34181,                0.98714,                0.93951,                 0.8435,                0.91067,                0.77941,                0.60658,                0.38727,                 1.0533,               0.001651,               0.001651,               0.001651
                    255,                0.52563,                0.34025,                0.98863,                0.93812,                0.84556,                0.91044,                0.77916,                 0.6067,                0.38742,                 1.0535,               0.001618,               0.001618,               0.001618
                    256,                0.52897,                0.33651,                0.99061,                0.93949,                0.84319,                0.91052,                0.77957,                0.60689,                 0.3879,                 1.0537,               0.001585,               0.001585,               0.001585
                    257,                  0.525,                0.33512,                 0.9851,                0.93943,                0.84232,                0.91076,                0.78004,                0.60704,                0.38767,                 1.0538,               0.001552,               0.001552,               0.001552
                    258,                0.52689,                0.34058,                0.98702,                   0.94,                0.84317,                0.91046,                0.78002,                0.60721,                0.38772,                  1.054,               0.001519,               0.001519,               0.001519
                    259,                0.52352,                0.33695,                0.98471,                0.94201,                0.84245,                0.91036,                 0.7793,                0.60694,                0.38772,                 1.0539,               0.001486,               0.001486,               0.001486
                    260,                0.52447,                0.33317,                0.98143,                0.94147,                0.84149,                0.91038,                0.77946,                0.60684,                0.38781,                 1.0541,               0.001453,               0.001453,               0.001453
                    261,                0.51976,                0.33044,                0.98248,                0.94157,                0.84247,                0.91022,                0.77936,                0.60706,                0.38829,                 1.0544,                0.00142,                0.00142,                0.00142
                    262,                0.52289,                0.33054,                0.98177,                0.94199,                0.84212,                0.91018,                0.78025,                0.60698,                0.38858,                 1.0545,               0.001387,               0.001387,               0.001387
                    263,                0.52397,                0.33381,                0.98086,                  0.942,                0.84225,                0.91012,                0.78023,                0.60726,                0.38878,                 1.0549,               0.001354,               0.001354,               0.001354
                    264,                0.52468,                0.33665,                0.98518,                  0.942,                0.84219,                0.91002,                0.78032,                0.60715,                0.38877,                 1.0548,               0.001321,               0.001321,               0.001321
                    265,                0.51837,                0.33255,                0.98119,                0.94255,                0.84274,                0.91043,                0.78053,                  0.607,                0.38817,                 1.0548,               0.001288,               0.001288,               0.001288
                    266,                0.52467,                0.33393,                0.98151,                0.94292,                  0.841,                0.91042,                0.78005,                0.60715,                0.38805,                  1.055,               0.001255,               0.001255,               0.001255
                    267,                0.52347,                0.33333,                0.98215,                0.94185,                  0.841,                0.91043,                0.78013,                0.60685,                0.38792,                 1.0549,               0.001222,               0.001222,               0.001222
                    268,                0.52416,                0.33433,                0.98474,                0.94246,                0.84138,                0.91047,                0.78052,                0.60729,                0.38825,                 1.0552,               0.001189,               0.001189,               0.001189
                    269,                0.51647,                0.32863,                0.97887,                0.94302,                  0.842,                 0.9104,                0.78003,                0.60721,                0.38806,                  1.055,               0.001156,               0.001156,               0.001156
                    270,                0.52093,                0.33014,                0.97812,                 0.9441,                0.84149,                0.91028,                0.78009,                0.60736,                0.38842,                 1.0552,               0.001123,               0.001123,               0.001123
                    271,                0.52337,                0.33378,                 0.9814,                0.94341,                0.84247,                0.91025,                0.78032,                0.60719,                0.38806,                 1.0553,                0.00109,                0.00109,                0.00109
                    272,                0.51676,                0.33066,                0.98105,                  0.942,                0.84247,                0.91017,                0.78013,                0.60732,                0.38747,                 1.0553,               0.001057,               0.001057,               0.001057
                    273,                0.51671,                0.32927,                0.98149,                0.94205,                0.84198,                0.91009,                0.78001,                0.60755,                0.38758,                 1.0555,               0.001024,               0.001024,               0.001024
                    274,                0.51856,                0.33067,                 0.9829,                0.94036,                0.84149,                0.91003,                0.78049,                0.60774,                 0.3873,                 1.0556,               0.000991,               0.000991,               0.000991
                    275,                0.51911,                0.32667,                0.97966,                0.94041,                0.84151,                 0.9101,                0.78019,                0.60785,                0.38696,                 1.0558,               0.000958,               0.000958,               0.000958
                    276,                0.51356,                0.32368,                0.98037,                0.94144,                0.84155,                0.90985,                0.77949,                0.60796,                0.38731,                  1.056,               0.000925,               0.000925,               0.000925
                    277,                0.51578,                0.32455,                0.97753,                0.94197,                0.84176,                 0.9098,                 0.7791,                0.60841,                0.38729,                 1.0564,               0.000892,               0.000892,               0.000892
                    278,                0.52009,                0.33226,                0.97856,                0.94248,                 0.8417,                0.91016,                0.77922,                0.60828,                0.38751,                 1.0566,               0.000859,               0.000859,               0.000859
                    279,                0.51218,                0.31934,                0.97594,                0.94195,                0.84151,                0.91015,                 0.7794,                 0.6085,                0.38763,                 1.0568,               0.000826,               0.000826,               0.000826
                    280,                0.51227,                0.32557,                  0.975,                0.94192,                0.84102,                0.91013,                0.77979,                0.60857,                0.38814,                 1.0569,               0.000793,               0.000793,               0.000793
                    281,                0.51487,                0.32266,                0.97927,                0.94007,                0.84344,                0.91011,                0.77962,                0.60861,                0.38843,                  1.057,                0.00076,                0.00076,                0.00076
                    282,                0.50989,                 0.3223,                 0.9749,                0.93999,                0.84393,                0.90972,                0.77975,                0.60898,                0.38844,                 1.0573,               0.000727,               0.000727,               0.000727
                    283,                0.51326,                0.32627,                0.97602,                0.94019,                0.84344,                0.90954,                0.77941,                0.60908,                 0.3883,                 1.0574,               0.000694,               0.000694,               0.000694
                    284,                0.51033,                0.32485,                0.97643,                0.93913,                0.84344,                0.90955,                 0.7789,                0.60921,                0.38881,                 1.0576,               0.000661,               0.000661,               0.000661
                    285,                0.51026,                0.31745,                0.97527,                0.93999,                0.84301,                0.90969,                0.77916,                0.60907,                0.38889,                 1.0577,               0.000628,               0.000628,               0.000628
                    286,                0.51381,                0.32367,                 0.9777,                0.93915,                0.84344,                0.90975,                0.77889,                0.60938,                0.38955,                 1.0581,               0.000595,               0.000595,               0.000595
                    287,                0.51638,                0.32598,                0.97667,                0.93949,                0.84344,                0.90967,                0.77919,                0.60927,                0.38972,                 1.0582,               0.000562,               0.000562,               0.000562
                    288,                 0.5088,                0.31865,                0.97167,                 0.9415,                0.84247,                0.90953,                 0.7792,                0.60938,                0.38963,                 1.0584,               0.000529,               0.000529,               0.000529
                    289,                0.51687,                0.32173,                0.97752,                0.94141,                0.84295,                0.90951,                0.77927,                0.60937,                0.38991,                 1.0585,               0.000496,               0.000496,               0.000496
                    290,                 0.5151,                0.32301,                0.97192,                 0.9413,                0.84295,                0.90935,                0.77898,                0.60994,                0.39026,                 1.0589,               0.000463,               0.000463,               0.000463
                    291,                0.47446,                0.28099,                0.93307,                0.94103,                0.84295,                0.90938,                0.77934,                0.60959,                0.39005,                 1.0589,                0.00043,                0.00043,                0.00043
                    292,                 0.4657,                0.26648,                 0.9302,                 0.9403,                0.84393,                0.90955,                0.77922,                 0.6095,                 0.3903,                  1.059,               0.000397,               0.000397,               0.000397
                    293,                0.46153,                0.26454,                0.92908,                0.94108,                0.84392,                0.90962,                0.77967,                0.60932,                0.39053,                 1.0591,               0.000364,               0.000364,               0.000364
                    294,                0.45724,                0.25975,                0.92707,                0.94203,                0.84268,                0.90972,                0.77972,                0.60929,                0.39071,                 1.0593,               0.000331,               0.000331,               0.000331
                    295,                0.45921,                0.26379,                0.92831,                0.94251,                0.84212,                0.90949,                0.77972,                0.60926,                0.39109,                 1.0595,               0.000298,               0.000298,               0.000298
                    296,                0.45823,                0.26234,                0.92959,                0.94202,                 0.8425,                0.90933,                0.77939,                0.60904,                0.39089,                 1.0595,               0.000265,               0.000265,               0.000265
                    297,                0.45706,                0.25997,                0.92183,                0.94239,                0.84247,                0.90947,                0.77945,                0.60922,                0.39151,                 1.0599,               0.000232,               0.000232,               0.000232
                    298,                0.45712,                0.25965,                0.92396,                0.94252,                0.84228,                0.90947,                0.77911,                0.60928,                0.39116,                 1.0599,               0.000199,               0.000199,               0.000199
                    299,                0.45735,                0.26017,                0.92175,                0.94101,                0.84285,                0.90899,                0.77914,                0.60959,                0.39167,                 1.0603,               0.000166,               0.000166,               0.000166
                    300,                0.45255,                0.25639,                0.92589,                0.94238,                0.84149,                0.90956,                0.77957,                0.60956,                0.39145,                 1.0606,               0.000133,               0.000133,               0.000133
