                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.57389,                0.37337,                0.99087,                0.93085,                0.83219,                 0.8964,                0.76489,                0.58772,                0.35236,                 1.0277,               0.005017,               0.005017,               0.005017
                    153,                0.57971,                0.37357,                0.98961,                0.95079,                  0.818,                0.89756,                0.76582,                0.58882,                0.35097,                 1.0268,               0.004984,               0.004984,               0.004984
                    154,                0.56797,                0.36939,                0.98876,                0.93662,                0.82632,                0.89845,                0.76441,                0.58906,                0.34884,                 1.0274,               0.004951,               0.004951,               0.004951
                    155,                0.56863,                0.36908,                0.99534,                0.92827,                0.83415,                0.89697,                0.76443,                0.59021,                0.35126,                 1.0285,               0.004918,               0.004918,               0.004918
                    156,                0.57278,                 0.3729,                 0.9956,                0.94211,                0.82004,                0.89778,                0.76561,                0.58761,                 0.3484,                 1.0262,               0.004885,               0.004885,               0.004885
                    157,                0.57125,                0.36807,                0.99204,                0.95217,                0.81818,                0.89714,                0.76554,                0.58655,                0.34884,                 1.0258,               0.004852,               0.004852,               0.004852
                    158,                0.57399,                0.37037,                0.98826,                0.93408,                0.82485,                0.89572,                0.76504,                0.58612,                0.35047,                 1.0237,               0.004819,               0.004819,               0.004819
                    159,                0.57484,                 0.3691,                0.99054,                0.92994,                0.82975,                0.89687,                0.76709,                0.58569,                0.34917,                 1.0247,               0.004786,               0.004786,               0.004786
                    160,                0.56255,                0.36352,                0.98914,                0.92984,                0.82877,                0.89719,                0.76525,                0.58658,                0.34813,                 1.0254,               0.004753,               0.004753,               0.004753
                    161,                0.56816,                0.36516,                0.98434,                0.93471,                0.82648,                 0.8964,                0.76522,                0.58741,                0.34916,                 1.0258,                0.00472,                0.00472,                0.00472
                    162,                 0.5643,                0.36505,                0.98556,                0.93213,                0.82649,                0.89606,                0.76609,                  0.588,                 0.3495,                 1.0265,               0.004687,               0.004687,               0.004687
                    163,                 0.5683,                0.36486,                0.98795,                0.92927,                0.82583,                0.89634,                  0.766,                0.58768,                   0.35,                 1.0265,               0.004654,               0.004654,               0.004654
                    164,                0.56405,                 0.3627,                0.98949,                0.93345,                0.82241,                0.89692,                0.76708,                0.58676,                0.35034,                 1.0256,               0.004621,               0.004621,               0.004621
                    165,                 0.5748,                0.36997,                0.99356,                0.94758,                0.81366,                0.89653,                0.76684,                0.58613,                0.34887,                 1.0255,               0.004588,               0.004588,               0.004588
                    166,                0.57104,                0.36469,                0.99014,                 0.9462,                0.81458,                0.89688,                0.76709,                0.58686,                0.35166,                 1.0258,               0.004555,               0.004555,               0.004555
                    167,                0.56756,                 0.3633,                0.98397,                0.94995,                0.81164,                0.89599,                 0.7671,                0.58753,                0.35085,                 1.0254,               0.004522,               0.004522,               0.004522
                    168,                0.56488,                0.36756,                0.98571,                0.95172,                0.81213,                0.89553,                0.76513,                0.58815,                 0.3528,                 1.0274,               0.004489,               0.004489,               0.004489
                    169,                 0.5626,                0.36071,                0.98742,                 0.9454,                0.81329,                0.89472,                 0.7654,                0.58764,                0.35356,                 1.0271,               0.004456,               0.004456,               0.004456
                    170,                0.56388,                0.36389,                0.98615,                0.94491,                0.81458,                0.89398,                0.76469,                0.58752,                0.35466,                 1.0266,               0.004423,               0.004423,               0.004423
                    171,                0.55759,                0.35435,                0.98381,                0.94928,                0.81488,                0.89415,                0.76511,                0.58748,                0.35462,                 1.0261,                0.00439,                0.00439,                0.00439
                    172,                0.56197,                  0.361,                0.98498,                0.94624,                0.81803,                0.89459,                0.76461,                0.58806,                0.35409,                 1.0267,               0.004357,               0.004357,               0.004357
                    173,                0.57106,                0.36574,                0.98793,                0.93861,                0.82275,                0.89484,                0.76377,                0.58917,                0.35496,                 1.0271,               0.004324,               0.004324,               0.004324
                    174,                0.55934,                0.35802,                0.98512,                0.93354,                0.82534,                0.89481,                0.76337,                0.58814,                0.35572,                 1.0263,               0.004291,               0.004291,               0.004291
                    175,                0.56422,                0.35851,                0.98368,                0.93214,                0.82658,                0.89489,                0.76444,                 0.5883,                0.35443,                 1.0262,               0.004258,               0.004258,               0.004258
                    176,                 0.5649,                0.35603,                 0.9851,                0.93284,                0.82485,                0.89556,                0.76525,                0.58961,                0.35146,                 1.0269,               0.004225,               0.004225,               0.004225
                    177,                0.56257,                0.36072,                0.98411,                0.92843,                0.83139,                 0.8957,                0.76561,                0.59008,                0.34966,                 1.0275,               0.004192,               0.004192,               0.004192
                    178,                0.55855,                0.35471,                0.98617,                 0.9269,                0.83219,                0.89706,                0.76585,                0.59028,                0.34811,                  1.028,               0.004159,               0.004159,               0.004159
                    179,                0.56413,                0.35728,                0.97998,                 0.9229,                0.83747,                0.89699,                0.76553,                0.58958,                 0.3484,                 1.0271,               0.004126,               0.004126,               0.004126
                    180,                0.55927,                0.35144,                0.97945,                0.93271,                0.82583,                 0.8976,                0.76622,                0.58908,                0.34835,                 1.0263,               0.004093,               0.004093,               0.004093
                    181,                0.56116,                0.35588,                0.97669,                0.93277,                 0.8229,                0.89691,                0.76552,                 0.5891,                0.35052,                 1.0264,                0.00406,                0.00406,                0.00406
                    182,                0.55714,                0.35653,                0.98309,                0.92189,                0.83151,                0.89694,                0.76556,                0.59094,                0.35207,                 1.0283,               0.004027,               0.004027,               0.004027
                    183,                0.56025,                0.35071,                0.97561,                0.92071,                0.83659,                0.89716,                0.76578,                0.59095,                0.35035,                 1.0285,               0.003994,               0.003994,               0.003994
                    184,                0.55157,                0.35094,                0.97986,                0.95034,                0.80969,                0.89661,                0.76635,                0.59005,                0.35237,                 1.0275,               0.003961,               0.003961,               0.003961
                    185,                0.55872,                0.35167,                0.98189,                0.94251,                0.81807,                0.89707,                0.76759,                0.59037,                0.35231,                  1.028,               0.003928,               0.003928,               0.003928
                    186,                0.56109,                0.35859,                0.98378,                0.93703,                0.82339,                0.89697,                0.76713,                0.59057,                0.35073,                 1.0276,               0.003895,               0.003895,               0.003895
                    187,                0.55434,                   0.35,                0.97596,                0.94461,                0.81898,                0.89685,                0.76682,                0.59046,                0.35051,                 1.0276,               0.003862,               0.003862,               0.003862
                    188,                0.55164,                0.34814,                0.97648,                 0.9349,                0.82975,                0.89775,                0.76772,                0.58976,                0.34987,                 1.0272,               0.003829,               0.003829,               0.003829
                    189,                0.55322,                0.35055,                0.97935,                0.93094,                 0.8317,                0.89761,                0.76702,                0.59034,                0.34915,                 1.0279,               0.003796,               0.003796,               0.003796
                    190,                0.56012,                0.35396,                0.98024,                0.92802,                0.82975,                0.89734,                0.76654,                0.59162,                0.35092,                 1.0292,               0.003763,               0.003763,               0.003763
                    191,                0.55531,                 0.3502,                0.98081,                0.92605,                0.83325,                0.89628,                0.76642,                0.59216,                 0.3512,                 1.0295,                0.00373,                0.00373,                0.00373
                    192,                 0.5519,                0.34952,                0.97993,                0.92649,                0.83611,                0.89584,                0.76621,                0.59192,                0.35027,                 1.0292,               0.003697,               0.003697,               0.003697
                    193,                0.55648,                0.34825,                0.98308,                0.92763,                0.83406,                0.89678,                0.76568,                0.59237,                0.35077,                 1.0298,               0.003664,               0.003664,               0.003664
                    194,                0.55104,                0.34253,                0.98017,                0.93296,                 0.8306,                0.89593,                0.76596,                0.59151,                0.35002,                 1.0291,               0.003631,               0.003631,               0.003631
                    195,                0.55281,                0.34764,                0.97587,                0.92798,                0.83659,                0.89605,                0.76646,                0.59072,                0.34931,                 1.0285,               0.003598,               0.003598,               0.003598
                    196,                0.55418,                0.35047,                0.97715,                0.94273,                0.82139,                0.89581,                0.76788,                 0.5905,                0.35074,                  1.028,               0.003565,               0.003565,               0.003565
                    197,                 0.5499,                 0.3431,                0.97492,                0.93978,                0.82339,                0.89596,                0.76678,                0.59057,                0.35059,                  1.028,               0.003532,               0.003532,               0.003532
                    198,                0.54259,                0.34005,                0.97524,                0.93321,                0.82681,                 0.8959,                 0.7653,                0.59075,                0.35106,                 1.0281,               0.003499,               0.003499,               0.003499
                    199,                0.54172,                0.34162,                0.97194,                0.93136,                0.82828,                 0.8958,                0.76519,                0.58978,                  0.351,                 1.0273,               0.003466,               0.003466,               0.003466
                    200,                0.55101,                0.34571,                0.97701,                0.93135,                0.82963,                 0.8956,                0.76468,                0.58988,                 0.3514,                 1.0268,               0.003433,               0.003433,               0.003433
                    201,                0.54611,                0.34483,                0.97913,                0.93021,                0.83219,                0.89524,                0.76492,                0.59031,                0.35081,                 1.0267,                 0.0034,                 0.0034,                 0.0034
                    202,                0.54559,                0.34318,                0.97478,                0.93282,                0.83023,                0.89603,                0.76554,                0.59148,                0.35086,                  1.027,               0.003367,               0.003367,               0.003367
                    203,                0.54318,                0.34112,                0.97134,                0.93552,                0.83047,                0.89644,                 0.7657,                0.59254,                0.35127,                 1.0276,               0.003334,               0.003334,               0.003334
                    204,                 0.5543,                0.34545,                0.97758,                0.93537,                 0.8317,                0.89635,                0.76541,                0.59335,                 0.3499,                 1.0289,               0.003301,               0.003301,               0.003301
                    205,                0.54468,                0.34294,                 0.9748,                0.94045,                0.82675,                0.89643,                0.76435,                  0.593,                0.34965,                 1.0288,               0.003268,               0.003268,               0.003268
                    206,                0.54869,                0.33984,                0.97503,                0.94651,                0.82239,                0.89593,                0.76447,                0.59202,                0.34917,                 1.0284,               0.003235,               0.003235,               0.003235
                    207,                0.54317,                0.34089,                0.97156,                0.93786,                0.82698,                0.89594,                0.76466,                0.59217,                0.34936,                 1.0286,               0.003202,               0.003202,               0.003202
                    208,                0.54016,                0.33646,                0.97756,                0.93586,                0.82806,                0.89585,                 0.7652,                0.59137,                0.35043,                  1.028,               0.003169,               0.003169,               0.003169
                    209,                 0.5423,                 0.3391,                0.97398,                0.93919,                0.82485,                0.89583,                0.76518,                0.59162,                0.35115,                 1.0283,               0.003136,               0.003136,               0.003136
                    210,                0.54679,                0.33765,                0.96928,                0.93293,                 0.8302,                0.89541,                0.76685,                 0.5913,                0.35059,                 1.0282,               0.003103,               0.003103,               0.003103
                    211,                0.54137,                0.33564,                0.97301,                0.93152,                0.83187,                0.89583,                0.76768,                0.59182,                0.34921,                 1.0287,                0.00307,                0.00307,                0.00307
                    212,                0.54338,                0.33985,                0.97101,                0.93157,                0.83464,                0.89553,                0.76714,                0.59225,                0.34913,                  1.029,               0.003037,               0.003037,               0.003037
                    213,                0.54265,                0.33854,                0.96618,                0.93399,                0.83366,                0.89586,                0.76681,                0.59193,                0.34885,                 1.0288,               0.003004,               0.003004,               0.003004
                    214,                0.54287,                0.33417,                0.96814,                 0.9352,                0.83311,                0.89631,                 0.7672,                0.59163,                0.34901,                  1.029,               0.002971,               0.002971,               0.002971
                    215,                0.54032,                0.33574,                 0.9692,                0.94004,                0.82837,                0.89633,                0.76748,                0.59158,                0.34809,                  1.029,               0.002938,               0.002938,               0.002938
                    216,                 0.5407,                0.33687,                0.96666,                0.94022,                0.82828,                0.89748,                0.76717,                0.59116,                0.34709,                 1.0286,               0.002905,               0.002905,               0.002905
                    217,                 0.5374,                  0.335,                0.96762,                0.93679,                0.83072,                0.89731,                0.76648,                0.59007,                0.34661,                 1.0281,               0.002872,               0.002872,               0.002872
                    218,                0.53823,                0.33276,                0.96522,                0.93885,                0.83317,                0.89687,                0.76742,                 0.5908,                0.34697,                 1.0289,               0.002839,               0.002839,               0.002839
                    219,                 0.5388,                0.33469,                0.97056,                0.93733,                 0.8342,                 0.8975,                0.76762,                0.59093,                0.34675,                 1.0289,               0.002806,               0.002806,               0.002806
                    220,                0.53449,                0.33133,                0.96909,                0.93791,                0.83505,                 0.8983,                0.76693,                0.59062,                0.34682,                 1.0291,               0.002773,               0.002773,               0.002773
                    221,                0.54043,                0.33358,                0.96881,                0.93794,                0.83554,                0.89803,                0.76618,                0.59118,                0.34735,                 1.0294,                0.00274,                0.00274,                0.00274
                    222,                0.53635,                0.33408,                0.96896,                0.93874,                0.83513,                0.89797,                0.76669,                0.59149,                0.34872,                 1.0294,               0.002707,               0.002707,               0.002707
                    223,                0.53147,                0.32806,                0.96859,                0.93701,                0.83694,                0.89817,                 0.7672,                0.59135,                0.34807,                 1.0292,               0.002674,               0.002674,               0.002674
                    224,                0.53552,                 0.3313,                0.96498,                0.93539,                0.83572,                0.89805,                0.76677,                0.59169,                0.34795,                  1.029,               0.002641,               0.002641,               0.002641
                    225,                0.53795,                0.33083,                 0.9695,                0.93579,                0.83423,                0.89847,                0.76696,                 0.5915,                0.34756,                 1.0288,               0.002608,               0.002608,               0.002608
                    226,                0.53942,                0.33139,                0.96285,                0.93729,                 0.8336,                0.89856,                0.76648,                0.59196,                0.34739,                  1.029,               0.002575,               0.002575,               0.002575
                    227,                0.53556,                0.32711,                0.97003,                0.93702,                0.83464,                 0.8985,                0.76693,                0.59188,                0.34665,                 1.0289,               0.002542,               0.002542,               0.002542
                    228,                 0.5272,                0.32412,                0.96686,                0.93422,                0.83382,                0.89825,                0.76754,                0.59217,                0.34692,                 1.0293,               0.002509,               0.002509,               0.002509
                    229,                0.53669,                 0.3293,                0.96982,                0.92934,                0.83645,                0.89772,                0.76546,                0.59215,                0.34728,                 1.0294,               0.002476,               0.002476,               0.002476
                    230,                0.53883,                0.33019,                0.96744,                0.93398,                0.83415,                0.89772,                0.76699,                0.59254,                0.34657,                 1.0297,               0.002443,               0.002443,               0.002443
                    231,                0.53245,                0.32724,                0.96577,                0.92964,                0.83513,                0.89779,                0.76802,                0.59255,                  0.347,                 1.0299,                0.00241,                0.00241,                0.00241
                    232,                0.53394,                0.32512,                0.96351,                0.92879,                0.83591,                0.89772,                0.76759,                0.59215,                0.34756,                 1.0298,               0.002377,               0.002377,               0.002377
                    233,                0.53244,                0.32396,                0.96853,                0.93232,                0.83366,                0.89804,                0.76855,                0.59176,                0.34758,                 1.0298,               0.002344,               0.002344,               0.002344
                    234,                0.52884,                0.32452,                0.96285,                0.93165,                0.83464,                 0.8985,                0.76763,                0.59165,                0.34783,                 1.0298,               0.002311,               0.002311,               0.002311
                    235,                0.52901,                0.32443,                0.96327,                0.93493,                0.83121,                0.89751,                0.76723,                0.59114,                0.34878,                 1.0295,               0.002278,               0.002278,               0.002278
                    236,                0.52871,                0.32394,                0.96341,                0.93365,                0.83303,                0.89741,                0.76726,                0.59128,                 0.3496,                 1.0295,               0.002245,               0.002245,               0.002245
                    237,                0.53561,                0.32753,                0.96239,                0.93424,                0.83403,                0.89755,                0.76761,                0.59105,                0.34942,                 1.0292,               0.002212,               0.002212,               0.002212
                    238,                0.53237,                0.32673,                0.95902,                0.93466,                0.83219,                0.89759,                0.76721,                0.59114,                0.34968,                 1.0294,               0.002179,               0.002179,               0.002179
                    239,                 0.5234,                0.31735,                0.95998,                0.93494,                0.83219,                0.89703,                0.76707,                0.59122,                0.34959,                 1.0295,               0.002146,               0.002146,               0.002146
                    240,                0.52821,                0.32287,                0.96506,                0.93546,                0.82966,                0.89667,                0.76697,                0.59096,                0.34915,                 1.0293,               0.002113,               0.002113,               0.002113
                    241,                0.53387,                0.32443,                0.96498,                0.93592,                0.82828,                 0.8966,                0.76628,                0.59118,                0.34939,                 1.0296,                0.00208,                0.00208,                0.00208
                    242,                0.52404,                0.31907,                0.95795,                0.93491,                0.82975,                0.89694,                0.76566,                0.59145,                 0.3505,                 1.0298,               0.002047,               0.002047,               0.002047
                    243,                0.52666,                0.32258,                0.95823,                0.93641,                0.82828,                0.89801,                0.76648,                0.59101,                0.34999,                 1.0296,               0.002014,               0.002014,               0.002014
                    244,                0.52668,                0.32098,                0.95677,                0.93636,                0.82774,                0.89814,                0.76674,                0.59065,                0.34966,                 1.0294,               0.001981,               0.001981,               0.001981
                    245,                0.51747,                0.31512,                0.95781,                0.93451,                0.82926,                0.89708,                 0.7663,                0.59043,                0.34947,                 1.0295,               0.001948,               0.001948,               0.001948
                    246,                0.51953,                0.31585,                0.95777,                 0.9339,                0.82945,                 0.8974,                0.76717,                0.59038,                0.34948,                 1.0294,               0.001915,               0.001915,               0.001915
                    247,                0.52458,                0.31966,                0.96692,                0.93442,                0.82956,                0.89766,                0.76721,                0.59024,                 0.3497,                 1.0294,               0.001882,               0.001882,               0.001882
                    248,                0.52432,                0.32022,                0.95993,                0.93251,                0.83147,                0.89782,                0.76857,                0.59007,                0.35039,                 1.0292,               0.001849,               0.001849,               0.001849
                    249,                0.52216,                0.31588,                0.95916,                0.93301,                0.83133,                0.89788,                0.76846,                0.58989,                0.35028,                 1.0293,               0.001816,               0.001816,               0.001816
                    250,                0.52518,                 0.3169,                0.95767,                 0.9333,                0.83121,                0.89782,                0.76821,                0.58954,                0.35044,                 1.0293,               0.001783,               0.001783,               0.001783
                    251,                0.52101,                0.31691,                 0.9588,                0.93344,                0.83022,                0.89747,                 0.7677,                0.58966,                0.35063,                 1.0295,                0.00175,                0.00175,                0.00175
                    252,                0.52495,                0.31854,                0.96113,                0.93168,                 0.8317,                0.89755,                0.76762,                0.58968,                0.35037,                 1.0297,               0.001717,               0.001717,               0.001717
                    253,                0.52266,                0.31688,                0.95867,                0.93242,                0.83033,                0.89733,                0.76798,                0.58986,                0.35032,                 1.0298,               0.001684,               0.001684,               0.001684
                    254,                0.52127,                0.31639,                0.96088,                0.93244,                 0.8305,                0.89737,                0.76801,                0.58984,                0.35027,                   1.03,               0.001651,               0.001651,               0.001651
                    255,                0.51999,                 0.3152,                0.95693,                0.93249,                0.83115,                0.89698,                0.76771,                0.58951,                0.34966,                 1.0301,               0.001618,               0.001618,               0.001618
                    256,                0.51961,                0.31403,                0.95963,                0.93205,                0.83211,                0.89695,                0.76751,                0.58949,                0.34946,                 1.0301,               0.001585,               0.001585,               0.001585
                    257,                0.51895,                0.31321,                0.95706,                 0.9321,                 0.8328,                0.89721,                0.76742,                0.58955,                   0.35,                 1.0302,               0.001552,               0.001552,               0.001552
                    258,                0.52034,                 0.3147,                0.95827,                0.93275,                0.83469,                0.89643,                0.76758,                0.58959,                 0.3499,                 1.0303,               0.001519,               0.001519,               0.001519
                    259,                0.51745,                0.31242,                  0.955,                0.93303,                 0.8315,                0.89585,                0.76761,                 0.5897,                 0.3498,                 1.0305,               0.001486,               0.001486,               0.001486
                    260,                 0.5159,                 0.3106,                0.95022,                0.93297,                0.83081,                0.89595,                0.76755,                0.58923,                 0.3495,                 1.0305,               0.001453,               0.001453,               0.001453
                    261,                0.51353,                0.30883,                 0.9533,                0.93429,                0.83121,                0.89588,                0.76764,                0.58965,                0.34951,                 1.0311,                0.00142,                0.00142,                0.00142
                    262,                0.51362,                0.30972,                0.95284,                0.93695,                0.82876,                0.89589,                0.76766,                0.58935,                 0.3491,                 1.0308,               0.001387,               0.001387,               0.001387
                    263,                0.51306,                0.30794,                0.95194,                0.93695,                0.82876,                0.89589,                 0.7678,                0.58948,                0.34945,                 1.0308,               0.001354,               0.001354,               0.001354
                    264,                0.51642,                0.31287,                0.95483,                0.93498,                0.83072,                0.89585,                0.76758,                0.58941,                0.34987,                 1.0307,               0.001321,               0.001321,               0.001321
                    265,                0.51164,                0.30774,                 0.9531,                0.93203,                0.83187,                0.89574,                0.76725,                 0.5893,                0.34987,                 1.0307,               0.001288,               0.001288,               0.001288
                    266,                0.51309,                0.30803,                0.95252,                0.93255,                0.83201,                0.89568,                 0.7672,                0.58932,                0.34987,                 1.0306,               0.001255,               0.001255,               0.001255
                    267,                0.51555,                0.31043,                0.95273,                0.93206,                0.83228,                0.89566,                 0.7675,                0.58923,                0.35005,                 1.0306,               0.001222,               0.001222,               0.001222
                    268,                0.51634,                0.31069,                0.95551,                0.93257,                0.83226,                0.89558,                0.76782,                0.58899,                0.35004,                 1.0304,               0.001189,               0.001189,               0.001189
                    269,                 0.5093,                0.30564,                0.94718,                0.93343,                0.83001,                 0.8956,                0.76778,                0.58935,                0.35067,                 1.0306,               0.001156,               0.001156,               0.001156
                    270,                 0.5125,                0.30668,                0.94965,                0.93683,                0.82708,                0.89547,                0.76752,                0.58951,                0.35087,                 1.0307,               0.001123,               0.001123,               0.001123
                    271,                0.51527,                0.30994,                0.95373,                 0.9329,                0.82984,                0.89534,                0.76712,                0.58957,                0.35161,                 1.0308,                0.00109,                0.00109,                0.00109
                    272,                0.51211,                0.30789,                0.95543,                0.93299,                0.83105,                0.89548,                0.76748,                0.58945,                0.35166,                 1.0308,               0.001057,               0.001057,               0.001057
                    273,                0.50978,                0.30627,                0.95273,                0.93257,                 0.8317,                0.89547,                0.76745,                0.58953,                0.35224,                  1.031,               0.001024,               0.001024,               0.001024
                    274,                0.51218,                0.30675,                0.95626,                0.93866,                0.82583,                0.89541,                0.76738,                0.58948,                0.35232,                  1.031,               0.000991,               0.000991,               0.000991
                    275,                0.51134,                0.30503,                0.94989,                0.93786,                0.82705,                 0.8955,                0.76702,                0.58955,                0.35244,                 1.0311,               0.000958,               0.000958,               0.000958
                    276,                0.50619,                0.30176,                0.95154,                0.95139,                0.81654,                0.89533,                0.76709,                0.58959,                0.35272,                 1.0311,               0.000925,               0.000925,               0.000925
                    277,                0.50699,                0.30232,                0.94827,                0.95097,                0.81654,                0.89518,                0.76738,                0.58956,                0.35276,                 1.0311,               0.000892,               0.000892,               0.000892
                    278,                0.50932,                  0.307,                0.94624,                0.95041,                0.81654,                0.89504,                0.76718,                0.58955,                0.35276,                 1.0312,               0.000859,               0.000859,               0.000859
                    279,                0.50815,                 0.3024,                0.95094,                0.94941,                 0.8171,                0.89507,                0.76726,                0.58941,                0.35277,                 1.0312,               0.000826,               0.000826,               0.000826
                    280,                0.50737,                0.30201,                0.94694,                0.95043,                0.81703,                0.89506,                0.76713,                0.58962,                0.35276,                 1.0314,               0.000793,               0.000793,               0.000793
                    281,                0.50764,                0.29948,                0.95035,                 0.9465,                0.81996,                0.89499,                0.76703,                0.58936,                 0.3533,                 1.0314,                0.00076,                0.00076,                0.00076
                    282,                0.50188,                0.29951,                0.94866,                0.95044,                0.81898,                0.89498,                0.76683,                0.58957,                0.35377,                 1.0315,               0.000727,               0.000727,               0.000727
                    283,                 0.5101,                0.30389,                 0.9496,                0.95098,                0.81898,                0.89501,                0.76687,                0.58979,                0.35369,                 1.0315,               0.000694,               0.000694,               0.000694
                    284,                0.50385,                0.30332,                0.94859,                0.95035,                0.81898,                 0.8953,                0.76684,                0.58993,                0.35418,                 1.0316,               0.000661,               0.000661,               0.000661
                    285,                0.50849,                0.29806,                0.94831,                0.95059,                0.81886,                0.89526,                0.76683,                0.58979,                0.35427,                 1.0316,               0.000628,               0.000628,               0.000628
                    286,                0.50628,                 0.3035,                 0.9478,                0.94642,                0.82045,                0.89524,                0.76664,                0.58974,                 0.3542,                 1.0317,               0.000595,               0.000595,               0.000595
                    287,                0.50991,                0.30349,                0.94899,                0.95059,                0.81884,                0.89526,                0.76674,                0.58976,                0.35457,                 1.0319,               0.000562,               0.000562,               0.000562
                    288,                0.50108,                0.29913,                0.94362,                0.95058,                0.81875,                0.89523,                0.76674,                0.58984,                0.35472,                  1.032,               0.000529,               0.000529,               0.000529
                    289,                0.51136,                0.30221,                0.94949,                0.95013,                0.81849,                0.89523,                0.76664,                0.58982,                0.35459,                  1.032,               0.000496,               0.000496,               0.000496
                    290,                0.50597,                0.29956,                0.94316,                0.94897,                0.82045,                0.89523,                 0.7668,                0.58991,                0.35481,                  1.032,               0.000463,               0.000463,               0.000463
                    291,                0.47282,                0.26982,                0.92801,                0.95012,                0.82001,                0.89527,                0.76651,                0.58978,                0.35455,                 1.0322,                0.00043,                0.00043,                0.00043
                    292,                0.46392,                0.26288,                0.92302,                 0.9501,                0.81976,                0.89513,                0.76599,                0.58972,                0.35445,                 1.0324,               0.000397,               0.000397,               0.000397
                    293,                0.46028,                0.26006,                0.92279,                 0.9514,                0.81751,                0.89521,                0.76604,                0.58965,                0.35445,                 1.0325,               0.000364,               0.000364,               0.000364
                    294,                 0.4562,                0.25628,                0.92087,                0.95106,                0.81757,                0.89522,                0.76613,                0.58986,                0.35462,                 1.0326,               0.000331,               0.000331,               0.000331
                    295,                0.45539,                0.25502,                0.92013,                0.95215,                0.81782,                0.89507,                0.76622,                0.58972,                 0.3546,                 1.0328,               0.000298,               0.000298,               0.000298
                    296,                 0.4588,                0.25569,                0.92191,                0.95216,                0.81787,                0.89497,                0.76601,                0.58991,                0.35477,                 1.0331,               0.000265,               0.000265,               0.000265
                    297,                0.45452,                0.25383,                0.91359,                0.95312,                0.81751,                0.89488,                 0.7663,                0.58993,                0.35506,                 1.0333,               0.000232,               0.000232,               0.000232
                    298,                0.45444,                  0.252,                0.91817,                0.95378,                0.81784,                0.89492,                0.76618,                0.58993,                0.35513,                 1.0334,               0.000199,               0.000199,               0.000199
                    299,                0.45581,                0.25361,                0.91486,                0.95429,                0.81717,                 0.8949,                0.76608,                0.59007,                0.35518,                 1.0337,               0.000166,               0.000166,               0.000166
                    300,                 0.4526,                0.25156,                0.91906,                0.95393,                0.81654,                0.89489,                0.76619,                0.59021,                 0.3553,                 1.0339,               0.000133,               0.000133,               0.000133
